544	92 STREET	11209
544	52ND STREET	11220
544	SEAVIEW AVENUE	10305
544	EAST 13TH STREET	10009
544	MANHATTAN AVENUE	11222
5440	BEACH CHANNEL DRIVE	11692
5442	ARTHUR KILL ROAD	10307
5445	ALMEDA AVENUE	11692
545	WEST   25 STREET	10001
545	WEST 110 STREET	10025
545	2 AVENUE	10016
545	PROSPECT PLACE	11238
545	73 STREET	11209
545	3 STREET	11215
545	11 STREET	11215
545	WASHINGTON AVENUE	11238
545	LIBERTY AVENUE	10305
545	WEST 48TH STREET	10036
545	STEUBEN ST	10305
545	8 STREET	11215
545	EAST  166 STREET	10456
545	ST MARKS AVENUE	11216
545	58 STREET	11220
545	EAST 146 STREET	10455
545	PRESIDENT STREET	11215
546	GULF AVENUE	10314
546	BERGEN STREET	11217
546	58TH STREET	11220
546	MONROE ST	11221
546	19 STREET	11215
546	3RD AVENUE	10016
546	WEST 29TH STREET	10001
546	W 140 STREET	10031
546	SCHROEDERS AVENUE	11239
546	COURT ST	11231
546	LAFAYETTE AVENUE	11205
546	1 STREET	11215
546	CLINTON STREET	11231
546	SEAVIEW AVENUE	10305
546	77TH STREET	11209
546	51 ST	11220
546	CARLTON AVENUE	11238
546	MIDLAND AVENUE	10306
546	WEST 44 STREET	10036
546	CLINTON STREET	11231
546	GULF AVENUE	10314
546 GARAGE	MIDLAND AVENUE	10306
5461	SYLVAN AVENUE	10471
5465	ALMEDA AVENUE	11692
547	LAFAYETTE AVE	11205
547	WEST  133 STREET	10027
547	W 149 STREET	10031
547	HOLLYWOOD AVENUE	10465
547	ST MARKS AVENUE	11216
547	LAMOKA AVENUE	10312
547	LAMOKA AVENUE	10312
547	OAK DRIVE	11691
547	2 STREET	11215
547	STAFFORD AVENUE	10312
548	LAFAYETTE AVENUE	11205
548	LEONARD STREET	11222
548	8 STREET	11215
548	WEST  142 STREET	10031
548	SCHROEDERS AVENUE	11239
548	WATKINS STREET	11212
548	4TH AVENUE	11215
548	6TH AVE	11215
548	CROSS BAY BLVD	11693
548	BEACH 68TH STREET	11692
548	SEAVIEW AVENUE	10305
549	WEST  159 STREET	10032
549	METROPOLITAN AVENUE	11211
549	CLEVELAND ST	11208
55	BELWOOD LOOP	10307
55	GROTON STREET	10312
55	TABB PLACE	10302
55	AYMAR AVENUE	10301
55	WEST   55 STREET	10019
55	WEST   44 STREET	10036
55	LITTLE WEST   12 STREET	10014
55	EAST  110 STREET	10029
55	NORTH MOORE STREET	10013
55	WEST   25 STREET	10010
55	WARREN STREET	10007
55	GROVE STREET	10014
55	MERCER STREET	10013
55	JANE ST	10014
55	WEST 130TH STREET	10037
55	NORTH MOORE STREET	10013
55	WORTH STREET	10013
55	HESTER STREET	10002
55	BROAD STREET	10004
55	EAST  208 STREET	10467
55	EAST 175TH STREET	10453
55	BRUCKNER BLVD.	10454
55	MIDDAGH STREET	11201
55	CHESTNUT STREET	11208
55	PARK PLACE	11217
55	WYTHE AVE	11249
55	PEARL STREET	11201
55	HARRISON AVENUE	11211
55	STANHOPE STREET	11221
55	REID AVENUE	11697
55	PLUMTREE LANE	10309
55	OPAL LANE	10309
55	GRANT PLACE	10306
55	EL CAMINO LOOP	10309
55	COLLFIELD AVENUE	10302
55	COLLFIELD AVENUE	10302
55	CRAIG AVENUE	10307
55	HARBOR ROAD	10303
55	HEMPSTEAD AVENUE	10306
55	TENAFLY PLACE	10312
55	VALENCIA AVE	10301
55	WHITEHALL STREET	10306
55	TENAFLY PLACE	10312
55	VAN BRUNT ST	10312
55	BEACON PLACE	10306
55	BATTERY PLACE	10280
55	WORTH STREET	10013
55	LUDLOW STREET	10002
55	CASSIDY PLACE	10301
55	VAIL AVENUE	10309
55	SENECA AVENUE	10301
55	EAST 54 STREET	10022
55	MASPETH AVENUE	11211
55	WEST 82ND STREET	10024
55	UTICA WALK	11697
55	WATER STREET	10041
55	KENT AVENUE	11249
55	WILLIS AVENUE	10301
55	WEST 90TH STREET	10024
55	VERONICA PLACE	11226
55 GAR	NELSON AVENUE	10308
55 GAR	HAWTHORNE AVENUE	10314
55-04	138 STREET	11355
55-05	SEABURY ST	11373
55-05	97TH PLACE	11368
55-06	JUNCTION BOULEVARD	11373
55-08	31 AVE.	11377
55-09	138 STREET	11355
55-09	138 STREET	11355
55-10	92 ST	11373
55-12	VAN DOREN STREET	11368
55-14	VAN DOREN STREET	11368
55-15	96 STREET	11368
55-15	VAN HORN STREET	11373
55-16	VAN DOREN STREET	11368
55-26	96TH STREET	11368
55-27	MYRTLE AVENUE	11385
55-27	MYRTLE AVE	11385
55-30	MAIN STREET	11355
55-30	58 STREET	11378
55-34	97 STREET	11368
55-35	METROPOLITAN AVE	11385
55-38	97 STREET	11368
55-40	44 STREET	11378
55-46	84 ST	11373
55-48	84 ST	11373
550	KINGSTON AVENUE	11203
550	51 STREET	11220
550	WEST 149TH STREET	10031
550	WEST  188 STREET	10040
550	WEST 45TH STREET	10036
550	WEST 140 STREET	10031
550	EAST  170 STREET	10456
550	EAST   82 STREET	11236
550	METROPOLITAN AVENUE	11211
550	SCHROEDERS AVENUE	11239
550	3RD AVENUE	11215
550	44 STREET	11220
550	GATEWAY DRIVE	11239
550	MYRTLE AVENUE	11205
550	SEAVIEW AVENUE	10305
550	OAK DR.	11691
550	BEACH129TH STREET	11694
550	OAK POINT AVENUE	10474
550	45 ST	11220
550	E 147 STREET	10455
550 GAR	GULF AVENUE	10314
5501	NEW UTRECHT AVENUE	11219
5501	8 AVE	11220
5502	KINGS PLAZA	11234
5502	7TH AVENUE	11220
5504	AMBOY ROAD	10312
5505	MYRTLE AVE	11385
5506	15 AVE	11219
5508	AMBOY ROAD	10312
551	WEST 21 STREET	10011
551	HUNTER AVE	10306
551	5 AVENUE	10176
551	BEACH   43 STREET	11691
5510	7TH AVENUE	11220
5514	AVENUE O	11234
5515	7 AVE	11220
5515	7 AVE	11220
5516	7TH AVENUE	11220
5516	12 AVE	11219
5516	AVENUE O	11234
5518	AVE N	11234
5518	3 AVENUE	11220
5518	AVENUE O	11234
552	WEST 24TH STREET	10011
552	SIXTH AVE	10011
552	ACADEMY STREET	10034
552	WEST 183 ST	10033
552	SCHROEDERS AVENUE	11239
552	51ST STREET	11220
552	MIDLAND AVENUE	10306
552	ACADEMY STREET	10034
552	VAN NEST AVE	10460
552	PROSPECT PLACE	11238
552	COURT STREET	11231
5520	13 AVENUE	11219
5520	AVENUE O	11234
5521	MOSHOLU AVE	10471
5521	8TH AVENUE	11220
5523	7 AVENUE	11220
5524	6 AVENUE	11220
5524	AVENUE O	11234
5525	AMBOY ROAD	10312
553	73RD STREET	11209
553	CANAL STREET	10013
553	59 STREET	11220
553	53TH STREET	11220
553	CREEKSIDE AVENUE	11697
553	SHEPHERD AVENUE	11208
554	TOMPKINS AVE	10305
554	WEST   48 STREET	10036
554	EAST 82 STREET	10028
554	WEST 162 STREET	10032
554	SCHROEDERS AVENUE	11239
554	10 STREET	11215
554	BEACH  130 STREET	11694
554	WEST   53 STREET	10019
554	COURT ST	11231
554	WEST   53 STREET	10019
554	GATES AVENUE	11221
554	RICHMOND ROAD	10304
555	GREELEY AVENUE	10306
555	MAPLE STREET	11203
555	GRAND STREET	11211
555	WEST   25 STREET	10001
555	5 AVENUE	10017
555	8TH AVENUE	10018
555	BOLTON AVENUE	10473
555	MONROE STREET	11221
555	7TH AVENUE	11215
555	GRAHAM AVENUE	11222
555	TOMPKINS AVENUE	10305
555	FIRST STREET	11215
555	WEST END AVENUE	10024
555	WOODROW ROAD	10312
555 GARAGE	WOODROW ROAD	10312
5550	BROADWAY	10463
556	2 STREET	11215
556	2 STREET	11215
556	EVERGREEN AVE	11221
556	WEST 22ND STREET	10011
556	5TH AVENUE	11215
556	SCHROEDERS AVENUE	11239
556	RICHMOND RD	10304
556	RICHMOND ROAD	10304
556	EAST 86 STREET	11236
556	OVINGTON AVENUE	11209
557	BEACH 130TH STREET	11694
557	GRAND CONCOURSE	10451
557	ATLANTIC AVENUE	11217
557	52ND  STREET	11220
557	GREENE AVE	11216
557	MIDLAND AVE	10306
557	HART STREET	11221
558	58TH STREET	11220
558	NEW JERSEY AVENUE	11207
558	WEST 161STREET	10032
558	WEST 150TH STREET	10031
558	LAFAYETTE AVENUE	11205
558	KINGSTON AVENUE	11203
558	SCHROEDERS AVENUE	11239
558	FULTON STREET	11201
558	WILSON AVENUE	10312
558	WEST 162 STREET	10032
558	BROADWAY	10012
558A	KINGSTON AVENUE	11203
559	ROGERS AVENUE	11225
559	ROGERS AVENUE	11225
559	WEST   23 STREET	10011
559	W 161 STREET	10032
559	CARROLL STREET	11215
559	DRIGGS AVE	11211
559	BROOKLYN AVE	11225
559	CEDAR HILL ROAD	11691
559	RAMONA AVENUE	10309
559	WEST   23 STREET	10011
559	59TH STREET	11220
559	WOODROW ROAD	10312
559 GARAGE	WOODROW ROAD	10312
55GAR	BELWOOD LOOP	10307
55GARAGE	FREMONT AVE	10306
56	BERKSHIRE LANE	10309
56	WEST 12TH ROAD	11693
56	MIDDLETON STREET	11206
56	STAFFORD AVENUE	10312
56	RIVERSIDE LANE	10302
56	WALTERS AVENUE	10301
56	MARCY AVENUE	11211
56	COOPER SQUARE	10003
56	WEST   70 STREET	10023
56	WEST 66TH STREET	10023
56	WEST 9TH ST	10011
56	WEST 75 STREET	10023
56	BENNETT AVENUE	10033
56	EAST MOUNT EDEN AVENUE	10452
56	VERMONT STREET	11207
56	NORTH    3 STREET	11249
56	JEFFERSON STREET	11206
56	SOUTH 3RD STREET	11249
56	POWERS ST.	11211
56	SOUTH 11TH STREET	11249
56	WHITMAN DRIVE	11234
56	MIDDAGH STREET	11201
56	PROSPECT PLACE	11217
56	BEACH STREET	10304
56	QUINTARD STREET	10305
56	BAYSIDE LANE	10309
56	MONARCH COURT	10314
56	GLOVER STREET	10308
56	OCONNOR AVENUE	10314
56	OCONNOR AVENUE	10314
56	CHATHAM STREET	10312
56	OXFORD PLACE	10301
56	BEDFORD AVENUE	10306
56	BELWOOD LOOP	10307
56	BURGUNDY LOOP	10304
56	BUTLER TERRACE	10301
56	GARFIELD PL	11215
56	VERNON AVE	11206
56	FROST ST	11211
56	MARX STREET	10301
56	EAST 130TH STREET	10037
56	LANSING STREET	10305
56	ALPINE AVENUE	10301
56	BANK STREET	10014
56	CONRAD AVENUE	10314
56	CONFEDERATION PLACE	10303
56	ST FELIX STREET	11217
56	HICKORY AVENUE	10305
56	LEONARD STREET	10013
56 GARAGE	STAFFORD AVENUE	10312
56 GARAGE	HICKORY AVENUE	10305
56-01	136 STREET	11355
56-02	ROOSEVELT AVE.	11377
56-02	BROADWAY	11377
56-03	202ND STREET	11364
56-04	185 STREET	11365
56-04	202 STREET	11364
56-05	230 STREET	11364
56-05	230 STREET	11364
56-05	30TH AVENUE	11377
56-06	COOPER AVE	11385
56-07	206 STREET	11364
56-08	FRANCIS LEWIS BL	11364
56-09	56 TERRACE	11378
56-10	GRAND AVENUE	11378
56-10	VAN CLEEF STREET	11368
56-11	ARNOLD AVENUE	11378
56-11	229TH STREET	11364
56-12	136TH STREET	11355
56-12	136TH STREET	11355
56-12	197TH STREET	11365
56-12	VAN CLEEF STREET	11368
56-14	VAN CLEEF STREET	11368
56-15	229 ST	11364
56-15	199TH STREET	11365
56-15	ANDREWS AVENUE	11378
56-16	220 STREET	11364
56-17	187TH STREET	11365
56-17	28TH AVENUE	11377
56-17	VAN CLEEF STREET	11368
56-18	135 STREET	11355
56-18	CLEARVIEW EXPRESSWAY	11364
56-18	187 ST	11365
56-19	30 AVENUE	11377
56-19	37TH AVE	11377
56-20	196 STREET	11365
56-20	56 DRIVE	11378
56-21	228 STREET	11364
56-21	228 STREET	11364
56-21	136TH STREET	11355
56-21	136TH STREET	11355
56-22	215 ST	11364
56-23	195 STREET	11365
56-23	56 TERRACE	11378
56-24	56 DRIVE	11378
56-26	VAN CLEEF STREET	11368
56-27	186 STREET	11365
56-28	VAN CLEEF STREET	11368
56-28	230 ST	11364
56-29	CLOVERDALE BLVD	11364
56-29	VAN DOREN STREET	11368
56-31	202ND STREET	11364
56-31	30 AVENUE	11377
56-32	185TH STREET	11365
56-32	56 DRIVE	11378
56-33	CLOVERDALE BLVD	11364
56-35	195 STREET	11365
56-35	214 STREET	11364
56-35	RUST  STREET	11378
56-36	FRANCIS LEWIS BLVD	11364
56-36	195TH STREET	11365
56-38	SPRINGFIELD BLVD	11364
56-38	56 DRIVE	11378
56-39	187TH STREET	11365
56-39	186 STREET	11365
56-41	210 STREET	11364
56-44	196TH PLACE	11365
56-44	196TH PLACE	11365
56-45	220 ST	11364
56-52	188 STREET	11365
56-52	CLEARVIEW EXPRESSWAY	11364
56-53	220 STREET	11364
56-53	MYRTLE AVE	11385
56-55	136 ST	11355
56-55	136 ST	11355
56-56	220 STREET	11364
56-57	59 STREET	11378
560	WEST 144TH STREET	10031
560	WEST 162 STREET	10032
560	SCHROEDERS AVENUE	11239
560	46 STREET	11220
560	4 AV	11215
560	WINTHROP STREET	11203
560	58TH STREET	11220
560	FIRST AVENUE	10016
560	19TH STREET	11218
5601	18TH AVENUE	11204
5601	FOSTER AVENUE	11234
5601	FOSTER AVENUE	11234
5601	4 AVENUE	11220
5602	NEW UTRECHT AVENUE	11219
5603	FORT HAMILTON PARKWAY	11219
5603	8TH AVE	11220
5605	INDEPENDENCE AVENUE	10471
5605	13TH  AVE.	11219
5605	8TH AVE	11220
5606	15 AVENUE	11219
5609	12TH AVENUE	11219
5609	7 AVE	11220
561	4TH AVENUE	11215
561	7 AVENUE	10018
561	W 159 STREET	10032
561	UTICA AVENUE	11203
561	GRAHAM AVENUE	11222
561	BEACH   69 STREET	11692
561	SENECA AVENUE	11385
561	RAMONA AVENUE	10309
561	ROCKAWAY STREET	10307
561	SHELDON AVENUE	10312
561	61 STREET	11220
5610	12 AVENUE	11219
5611	12TH AVENUE	11219
5613	7 AVENUE	11220
5615	7TH AVENUE	11220
5615	5 AVENUE	11220
5615	231 STREET	11364
5615	231 STREET	11364
5617	13TH AVENUE	11219
562	BEACH 65 STREET	11692
562	HANCOCK STREET	11233
562	FIRST AVENUE	10016
562	58TH STREET	11220
562	SCHROEDERS AVENUE	11239
562	IRVING AVENUE	11237
562	MAIN STREET	10307
562	MAIN STREET	10307
562	PARK PLACE	11238
562	BARBEY STREET	11207
5622	RIVERDALE AVE	10471
5623	8 AVE	11220
5625	INDEPENDENCE AVENUE	10471
5626	AMBOY ROAD	10309
5626	AMBOY ROAD	10309
5628	AMBOY ROAD	10309
5628	AMBOY ROAD	10309
563	JOHNSON AVE	11237
563	CARROLL STREET	11215
563	MANHATTAN AVENUE	11222
563	TODT HILL ROAD	10304
563	EAST TREMONT AVENUE	10457
563	MINNIEFORD AVENUE	10464
563	DAHILL ROAD	11218
564	19TH STREET	11218
564	BEACH 65 STREET	11692
564	ST JOHN PL	11238
564	1 ST	11215
564	SCHROEDERS AVENUE	11239
564	HENRY STREET	11231
564	WEST 183STREET	10033
565	5TH AVENUE	10017
565	WEST  187 STREET	10033
565	MORRIS AVENUE	10451
565	TENTH STREET	11215
565	85 STREET	11209
565	9 STREET	11215
565	WOODWARD AVENUE	11385
565	GRAHAM AVENUE	11222
566	CONEY ISLAND AVENUE	11218
566	CARLTON AVENUE	11238
566	10TH STREET	11215
566	EAST    8 STREET	11218
566	UNION AVENUE	11211
566	SCHROEDERS AVENUE	11239
566	DEKALB AVE	11205
566	CARROLL STREET	11215
566	UNION AVENUE	11211
566	UNION AVENUE	11211
566	UNION AVENUE	11211
566	76 STREET	11209
566	AZTEC PLACE	11691
566	54  STREET	11220
566	HUMBOLDT STREET	11222
567	7 AVE	10018
567	39 STREET	11232
567	SUTTER AVE.	11207
567	PROSPECT AVENUE	11215
567	1ST STREET	11215
567	EAST 22ND STREET	11226
567	EVERGREEN AVENUE	11221
567	10 STREET	11215
567	6 AVE	11215
567	OLMSTEAD AVE	10473
5675	BROADWAY	10463
568	5TH AVENUE	11215
568	METROPOLITAN AVENU	11211
568	BEACH 66 STREET	11692
568	9 AVENUE	10036
568	DRIGGS AVENUE	11211
568	PROSPECT AVE	11215
568	WILLOUGHBY AV	11206
568	SCHROEDERS AVENUE	11239
568	METROPOLITAN AVE	11211
568	GRAHAM AVENUE	11222
568	PARK PLACE	11238
568	CARY AVENUE	10310
568	LAFAYETTE AVE	11205
5689	AMBOY ROAD	10309
569	MAIN STREET	10307
569	MARCY AVENUE	11206
569	VANDERBILT AVENUE	11238
57	WEST 88TH STREET	10024
57	BOND STREET	10012
57	CARTERET STREET	10307
57	DECATUR STREET	11216
57	EAST 130 STREET	10037
57	WYCKOFF STREET	11201
57	MIDWOOD STREET	11225
57	HALL AVENUE	10314
57	HOME PLACE	10302
57	ISLAND POINT	10464
57	FIRST AVENUE	10003
57	IRVING PLACE	10003
57	EAST 90TH STREET	10128
57	WEST 127TH STREET	10027
57	GREENE STREET	10012
57	COOPER STREET	10034
57	EAST 11TH STREET	10003
57	WEST BURNSIDE AVENUE	10453
57	EAST GUNHILL RD	10467
57	MONTAGUE STREET	11201
57	MONTAGUE STREET	11201
57	MONTAGUE STREET	11201
57	MONTAGUE STREET	11201
57	FRONT STREET	11201
57	NASSAU AVE	11222
57	EMPIRE BOULEVARD	11225
57	ORIENT AVENUE	11211
57	BAY 20TH STREET	11214
57	WILLOUGHBY STREET	11201
57	JAY STREET	11201
57	GRAND STREET	11249
57	BEACH  217 STREET	11697
57	BEDFORD AVENUE	11697
57	TIOGA WALK	11697
57	PERU STREET	10314
57	BROADWAY	10310
57	LLEWELLYN PLACE	10310
57	GRANT PLACE	10306
57	SHERIDAN COURT	10306
57	RIVERSIDE LANE	10302
57	JARVIS AVENUE	10312
57	OUTERBRIDGE AVENUE	10309
57	MONARCH COURT	10314
57	WHEELER AVENUE	10314
57	ALBERTA AVENUE	10314
57	DELAWARE AVENUE	10304
57	WORTH STREET	10013
57	WORTH STREET	10013
57	SUMMIT ST	10307
57	HIMROD STREET	11221
57	CANTON AVENUE	10312
57	WILLIS AVENUE	10301
57	PROSPECT PLACE	10306
57	CLAY STREET	11222
57	SOUTH 1 STREET	11249
57-00	47TH STREET	11378
57-01	246TH PLACE	11362
57-01	59TH STREET	11378
57-02	PARSONS BLVD	11365
57-04	49TH LANE	11378
57-04	156TH  ST.	11355
57-04	PARSONS BLVD	11365
57-04	WOODSIDE AVENUE	11377
57-04	84TH STREET	11373
57-05	134 STREET	11355
57-06	84TH STREET	11373
57-08	LAWRENCE ST	11355
57-08	84 STREET	11373
57-11	146 STREET	11355
57-11	EAST HAMPTON BOULEVARD	11364
57-12	GRANGER STREET	11368
57-12	136 STREET	11355
57-12	136 STREET	11355
57-12	156 STREET	11355
57-12	157 ST	11355
57-12	161 STREET	11365
57-12	161 STREET	11365
57-12	32ND AVENUE	11377
57-12	153 STREET	11355
57-12	153 STREET	11355
57-14	163 STREET	11365
57-14	253 ST	11362
57-14	KISSENA BLVD.	11355
57-15	32ND AVENUE	11377
57-15	161ST  ST.	11365
57-16	163 STREET	11365
57-16	37 AVENUE	11377
57-16	156TH STREET	11355
57-17	134 ST	11355
57-18	XENIA STREET	11368
57-18	159TH STREET	11365
57-18	159TH STREET	11365
57-18	246 PL	11362
57-19	PARSONS BOULEVARD	11365
57-19	PARSONS BOULEVARD	11365
57-19	MAZEAU STREET	11378
57-19	254 ST	11362
57-19	254 ST	11362
57-21	256 STREET	11362
57-21	256 STREET	11362
57-22	256 STREET	11362
57-22	256TH STREET	11362
57-22	159TH STREET	11365
57-22	159TH STREET	11365
57-23	253 ST	11362
57-24	PARSONS BLVD.	11365
57-24	PARSONS BLVD	11365
57-25	58 PL.	11378
57-25	138TH STREET	11355
57-27	138TH STREET	11355
57-27	GRANGER STREET	11368
57-27	57 DRIVE	11378
57-28	BROWN PLACE	11378
57-28	HOFFMAN DRIVE	11373
57-30	BROWN PLACE	11378
57-30	HOFFMAN DRIVE	11373
57-31	260 STREET	11362
57-32	255 STREET	11362
57-32	255 STREET	11362
57-32	GRANGER STREET	11368
57-32	HOFFMAN DRIVE	11373
57-33	LAWRENCE STREET	11355
57-34	159 STREET	11365
57-34	159TH STREET	11365
57-34	GRANGER STREET	11368
57-34	HOFFMAN DRIVE	11373
57-35	FLUSHING AVENUE	11378
57-36	255 STREET	11362
57-36	255 STREET	11362
57-36	82 ST	11379
57-37	57 DRIVE	11378
57-37	VAN DOREN	11368
57-39	82 STREET	11379
57-40	EAST HAMPTON BOULEVARD	11364
57-40	58 STREET	11378
57-40	229TH STREET	11364
57-40	VAN DOREN STREET	11368
57-40 GARAGE	EAST HAMPTON BOULEVARD	11364
57-41	57 DRIVE	11378
57-41	PARSONS BLVD	11365
57-41 GAR	PARSONS BOULEVARD	11365
57-42	VAN DOREN STREET	11368
57-42	156 STREET	11355
57-43	79TH STREET	11379
57-44	XENIA STREET	11368
57-44	VAN DOREN STREET	11368
57-45	262 STREET	11362
57-45	262 STREET	11362
57-45	57 DRIVE	11378
57-45	47TH STREET	11378
57-45	134 ST	11355
57-45	RUST STREET	11378
57-46	LAWRENCE STREET	11355
57-49	RUST STREET	11378
57-50	159 STREET	11365
57-50	GRANGER STREET	11368
57-51	RUST STREET	11378
57-51	GRANGER ST	11368
57-53	MAZEAU STREET	11378
57-53	GRANGER STREET	11368
57-55	MAZEAU STREET	11378
57-56	PARSONS BLVD	11365
57-56	PARSONS BOULEVARD	11365
57-57	256 ST	11362
57-57 GAR	256 ST	11362
57-59	HEWLETT STREET	11362
57-60	157 STREET	11355
57-60	157 STREET	11355
57-64	MASPETH AVE	11378
57-65	79 STREET	11379
57-66	80 STREET	11379
57-66	73 PLACE	11378
57-67	XENIA STREET	11368
57-68	73 PLACE	11378
57-71	COLLEGE POINT BOULEVARD	11355
57-73	78TH STREET	11379
570	WAINWRIGHT AVENUE	10312
570	PUTNAM AVENUE	11221
570	SCHROEDERS AVENUE	11239
570	WILLOUGHBY AVENUE	11206
570	BERGEN STREET	11238
570	53 STREET	11220
570	CEDAR HILL RD	11691
570	TOMPKINS AVENUE	10305
570	CRAIG AVENUE	10307
570	WOODROW ROAD	10312
570	WOODROW ROAD	10312
570	EVERGREEN AVENUE	11221
570	BEACH 131ST ST	11694
570	NOSTRAND AVE	11216
570 GARAGE	WAINWRIGHT AVENUE	10312
5701	FLATLANDS AVENUE	11234
5702	7TH AVENUE	11220
5704	8 AVENUE	11220
5704	18 AVENUE	11204
5705	21 AVENUE	11204
5705	4 AVE	11220
5706	11TH AVENUE	11219
5706	5  AVENUE	11220
5706	19TH AVE	11204
5707	12 AVE	11219
5708	7 AVENUE	11220
571	CARLTON AVENUE	11238
571	LORIMER STREET	11211
571	57TH STREET	11220
571	E 19 STREET	11226
571	MARCY AVENUE	10312
571	EAST 167 STREET	10456
571	LAFAYETTE AV	11205
571	ALBANY AVE	11203
5710	5  AVENUE	11220
5710	156TH STREET	11355
5712	THIRD AVENUE	11220
5712	12TH AVENUE	11219
5713	11 AVENUE	11219
5714	18 AVE	11204
5715	7 AVENUE	11220
5716	11TH AVENUE	11219
5716	18 AVE	11204
5717	7  AVENUE	11220
5718	SECOND AVENUE	11220
572	SAINT MARKS AVE	11216
572	PROSPECT AVENUE	11215
572	W 161 STREET	10032
572	SACKETT STREET	11217
572	SCHROEDERS AVENUE	11239
572	PACIFIC STREET	11217
572	W FINGERBOARD ROAD	10305
572	MONTGOMERY STREET	11225
572	17 STREET	11218
5721	6 AVENUE	11220
5722	FARADAY AVENUE	10471
5723	5 AVENUE	11220
5724	7 AVENUE	11220
573	FRANKLIN AVENUE	11238
573	CLASSON AVENUE	11238
573	WEST 161 STREET	10032
573	SIXTH AVENUE	11215
573	METROPOLITAN AVENUE	11211
573	VAN BUREN	11221
573	ALABAMA AVE	11207
573	BARD AVENUE	10310
573	MAIN STREET	10307
573	JOHNSON AVENUE	11237
573	GATES AVE	11221
5731	BROADWAY	10463
574	WAINWRIGHT AVENUE	10312
574	9 AVENUE	10036
574	SCHROEDERS AVENUE	11239
574	92 STREET	11209
574	BROADWAY	11206
574	OAK DRIVE	11691
574	BARCLAY AVENUE	10312
574	SCHENECTADY AVENUE	11203
574 GARAGE	WAINWRIGHT AVENUE	10312
575	KATAN AVE.	10312
575	5 AVENUE	11215
575	HALSEY STREET	11233
575	VAN BUREN	11221
575	CEDAR HILL ROAD	11691
575	VETERANS ROAD WEST	10309
575	VANDERBILT AVENUE	11238
575	SOUNDVIEW AVENUE	10473
575	MARCY AVENUE	10312
5754	PAGE PLACE	11378
576	ST. MARKS AVENUE	11216
576	WASHINGTON AVENUE	11238
576	EAST 169TH STREET	10456
576	9 AVENUE	10036
576	WOODROW ROAD	10312
576	WOODROW ROAD	10312
576	BERGEN ST	11238
5765	BROADWAY	10463
5765	AMBOY ROAD	10309
577	WEST 161ST STREET	10032
577	NINTH AVE	10036
577	FLUSHING AVE	11206
577	LAFAYETTE AVE	11216
577	ALBANY AVENUE	11203
577	7 STREET	11215
577	VAN BUREN	11221
577	JEFFERSON AVENUE	11221
577	AZTEC PLACE	11691
577	LINCOLN AVENUE	10306
577	MADISON STREET	11221
577	THIRD AVENUE	11215
577	CARLTON AVE	11238
5777	73 PLACE	11378
578	5 AVE	11215
578	BROADWAY	11206
578	SCHROEDERS AVENUE	11239
578	LAFAYETTE AVE	11205
578	11TH ST	11215
578	CARLTON AVENUE	11238
578	ONDERDONK AVE	11385
578	GRAND STREET	11211
578	STERLING PLACE	11238
579	BROADWAY	10012
579	COURTLANDT AVENUE	10451
579	MYRTLE AVENUE	11205
579	VAN BUREN	11221
579	HART STREET	11221
579	JEFFERSON AVENUE	11221
579	WOOLLEY AVENUE	10314
579	MARCY AVENUE	10312
579	BALTIC STREET	11217
5790	BROADWAY	10463
57A	ISLAND POINT	10464
57G	DELAWARE AVENUE	10304
57GAR	CANTON AVE	10312
57GAR	WEST RALEIGH AVENUE	10310
58	RIVERSIDE LANE	10302
58	WILLIAM STREET	10304
58	CONRAD AVENUE	10314
58	STAFFORD AVENUE	10312
58	MIDDLETON STREET	11206
58	GREENPOINT AVENUE	11222
58	GERRY STREET	11206
58	WALKER STREET	10013
58	BARROW STREET	10014
58	EAST 68TH STREET	10065
58	WEST 129 STREET	10027
58	BANK STREET	10014
58	BARROW STREET	10014
58	VERMONT STREET	11207
58	BUSHWICK AVENUE	11211
58	SUNNYSIDE AVENUE	11207
58	MONROE STREET	11238
58	POWERS ST.	11211
58	KENT ST	11222
58	SOUTH SIXTH STREET	11249
58	BELMONT AVE	11212
58	STAGG ST	11206
58	HILLSIDE AVE	11697
58	PLUMTREE LANE	10309
58	PRESENTATION CIRCLE	10312
58	RIDGE AVENUE	10304
58	KEEGANS LANE	10308
58	OAKLEY PLACE	10306
58	WILBUR STREET	10309
58	MORTON STREET	10306
58	CHATHAM STREET	10312
58	GLOVER STREET	10308
58	WILBUR STREET	10309
58	SWEETGUM LANE	10314
58	SEAFOAM STREET	10306
58	NEUTRAL AVENUE	10306
58	BURGUNDY LOOP	10304
58	MYRNA LANE	10312
58	TENAFLY PLACE	10312
58	WASHINGTON SQUARE SOUTH	10012
58	EAST 18 STREET	11226
58	GRAHAM PLACE	11697
58	EAST   55 STREET	11203
58	9TH AVE	10011
58	CENTER PLACE	10306
58	BERRY STREET	11249
58	SERENA COURT	10312
58	PALMETTO STREET	11221
58	MAPLE TERRACE	10306
58 GAR	WILLIAM STREET	10304
58-01	WOODSIDE AVE	11377
58-01	VAN CLEEF STREET	11368
58-02	37 AVENUE	11377
58-02	LAWRENCE ST	11355
58-03	ROCKAWAY BEACH BLVD	11692
58-04	263 STREET	11362
58-04	212 STREET	11364
58-04	MAIN STREET	11355
58-04	HOFFMAN DRIVE	11373
58-05	47 AVE	11377
