54 NAGLE AVENUE	10040	36500	25550	3704.75	5292.5
54 VERMILYEA AVENUE	10034	36500	25550	3704.75	5292.5
54 WADSWORTH TERRACE	10040	31755	22229	3223.1325	4604.48
54 WEST 16 STREET	10011	65700	45990	6898.5	9855
54 WEST 74 STREET	10023	21170	14819	4312.329	6160.47
540 AUDUBON AVENUE	10040	29127	20389	2956.3905	4223.42
540 FORT WASHINGTON AVENUE	10033	23068	16148	2334.5	3335
540 WEST 165 STREET	10032	84739	59317	8897.62	12710.88
5400 FIELDSTON ROAD	10471	65700	45990	6898.5	9855
541 LEXINGTON AVENUE	10022	93294	65306	9795.87	13994.1
541 LEXINGTON AVENUE	10022	93294	65306	9795.87	13994.1
541 WEST 113 STREET	10025	19710	13797	2069.55	2956.5
541 WEST 180 STREET	10033	35916	25141	3630.66	5186.65
541 WEST 204 STREET	10034	51100	35770	5365.5	7665
541 WEST 211 STREET	10034	32996	23097	3349.5	4785
5424 ARLINGTON AVENUE	10471	98550	68985	10348.7	14783.85
5425 VALLES AVENUE	10471	94900	66430	9975	14250
543 BROADWAY	10012	29127	20389	2956.3905	4223.42
543 WEST 49 STREET	10019	30663	21465	3219.68	4599.55
5430 NETHERLAND AVENUE	10471	114975	80483	12072.38	17246.25
544 ACADEMY STREET	10034	42053	29438	4393.76	6276.8
544 EAST 86 STREET	10028	29674	20772	3115.875	4451.25
544 WEST 157 STREET	10032	29565	20696	2980.55	4257.93
545 8 AVENUE	10018	70000	49000	7350	10500
545 ACADEMY STREET	10034	26827	18779	2723.042	3890.06
545 EDGECOMB AVENUE	10032	29675	20772	3115.875	4451.25
545 WEST 148 STREET	10031	32850	22995	3334.275	4763.25
545 WEST 158 STREET	10032	26828	18779	2723.042	3890.06
545 WEST 164 STREET	10032	52633	36843	5342.2495	7631.79
545 WEST END AVENUE	10024	168776	118143	8860.74	12658.2
546 ISHAM STREET	10034	26828	18779	2723.04	3890.06
546 WEST 180 STREET	10033	20258	14180	2056.187	2937.41
547 EAST 168 STREET	10456	41063	28744	4259.1938	6084.56
547 WEST 157 STREET	10032	28685	20080	3011.9618	4302.8
547 WEST 186 STREET	10033	18396	12877	1066.968	1524.24
549 WEST 113 STREET	10025	24638	17246	2500.7063	3572.44
55 DELANCEY STREET	10002	30870	21609	3133.305	4476.15
55 EAST 179 STREET	10453	26280	18396	2667.42	3810.6
55 EAST 190 STREET	10468	90945	63662	9320.84	13315.49
55 EAST 208 STREET	10467	30098	21069	3054.9369	4364.2
55 EAST 21 STREET	11226	37960	26572	3985.8	5694
55 EAST 210 STREET	10467	26828	18779	2723.042	3890.06
55 EAST 34 STREET	10016	116800	81760	3045	4350
55 EAST 66 STREET	10021	49275	34493	5173.875	7391.25
55 EAST 72 STREET	10021	114464	80125	6898.5	9855
55 EAST 87 STREET	10128	92386	64670	9450	13500
55 EAST END AVENUE	10028	121545	85082	12762.23	18231.75
55 EAST MOSHOLU PARKWAY NORTH	10467	32850	22995	3449.25	4927.5
55 ELLWOOD STREET	10040	19710	13797	2000.565	2857.95
55 MORTON STREET	10014	44968	31478	4725	6750
55 PARK AVENUE	10016	32850	22995	3444	4920
55 TIEMANN PLACE	10027	44457	31120	4667.99	6668.55
55 WEST 11 STREET	10011	54750	38325	5748.75	8212.5
55 WEST 13 STREET	10011	33240	23268	6759.9	9657
55 WEST 180 STREET	10453	49645	34752	5001.514	7145.02
55 WEST 55 STREET	10019	24902	17431	2527.5327	3610.76
55 WEST 92 STREET	10025	69240	48468	4154.43	5934.9
55 WEST 95 STREET	10025	40880	28616	4292.4	6132
550 FORT WASHINGTON AVENUE	10033	41464	29025	4369.05	6241.5
550 PARK AVENUE	10021	142314	99620	14337.3825	20481.98
550 RIVERSIDE DRIVE	10027	32159	22511	3216.5525	4595.08
550 WEST 146 STREET	10031	32850	22995	3334.275	4763.25
550 WEST 157 STREET	10032	54750	38325	5557.13	7938.75
550 WEST 171 STREET	10032	79211	55447	8118.1548	11597.36
550 WEST 174 STREET	10033	32850	22995	3449.25	4927.5
550 WEST 190 STREET	10040	24637	17246	25007.0625	35724.38
5500 FIELDSTON ROAD	10471	98550	68985	10347.75	14782.5
5500 FIELDSTON ROAD	10471	113442	79409	11911.41	17016.3
551 WEST 190 STREET	10040	63875	44713	6706.88	9581.25
552 BROADWAY	10012	29600	20720	3045	4350
553 ACADEMY STREET	10034	21170	14819	2148.755	3069.65
554 WEST 160 STREET	10032	29127	20389	2956.3905	4223.42
554 WEST 181 STREET	10033	41063	28744	4167.8945	5954.14
555 FORT WASHINGTON AVENUE	10033	31864	22305	3234.25	4620.35
555 WEST 156 STREET	10032	35770	25039	3755.85	5365.5
555 WEST 160 STREET	10032	20257	14180	2055.375	2936.25
555 WEST 173 STREET	10032	32850	22995	3449.25	4927.5
555 WEST 42 STREET	10036	198578	139005	20005.65	28579.5
556 WEST 141 STREET	10031	26828	18779	2722.9913	3889.99
557 ACADEMY STREET	10034	26828	18779	2723.04	3890.06
558 WEST 164 STREET	10032	59860	41902	6300	9000
559 WEST 149 STREET	10031	37558	26291	3812.2385	5446.06
559 WEST 164 STREET	10032	41062	28744	4167.8945	5954.14
559 WEST 171 STREET	10032	23506	16454	2385.859	3408.37
559 WEST 188 STREET	10040	24820	17374	2519.23	3598.9
56 7 AVENUE	10019	49760085	34832060	0	0
56 BENNETT AVENUE	10033	59860	41902	6300	9000
56 EAST 87 STREET	10128	26828	18779	2723.04	3890.06
56 ROCKAWAY PARKWAY	11212	20236	14165	2053.9134	2934.16
56 WEST 22 STREET	10010	26600	18620	2699.9	3857
56-10 94 STREET	11373	85082	59557	8933.61	12762.3
560 ISHAM STREET	10034	26827	18779	2723.04	3890.06
560 WEST 151 STREET	10031	35770	25039	2074.66	2963.8
560 WEST 180 STREET	10033	27922	19546	2931.8625	4188.38
5601 RIVERDALE AVENUE	10471	90337	63236	9485.49	13550.7
561 BROADWAY	10012	114975	80483	7654.5	10935
561 BROADWAY	10012	65700	45990	6898.5	9855
561 CAULDWELL AVENUE	10455	32850	22995	3334.28	4763.25
561 EAST 187 STREET	10458	10512	7358	2148.755	3069.65
561 WEST 163 STREET	10032	32850	22995	3334.28	4763.25
561 WEST 179 STREET	10033	38836	27185	3942.26	5631.8
561 WEST 189 STREET	10040	26828	18779	2723.042	3890.06
562 WEST 164 STREET	10032	41063	28744	4060	5800
562 WEST 174 STREET	10033	30404	21283	3086.0568	4408.65
563 CAULDWELL AVENUE	10455	26827	18779	2723.04	3890.06
563 WEST 191 STREET	10040	48728	34109	4945.89	7065.56
564 WEST 160 STREET	10032	36135	25295	3794.175	5420.25
5640 NETHERLAND AVENUE	10471	224475	157133	22995	32850
5640 NETHERLAND AVENUE	10471	224475	157133	22995	32850
5640 NETHERLAND AVENUE	10471	179361	125553	18832.91	26904.15
5640 NETHERLAND AVENUE	10471	208999	146299	21944.9	31349.85
565 ACADEMY STREET	10034	21170	14819	2148.755	3069.65
565 EAST 188 STREET	10458	8064	5645	1636.99	2338.56
565 WEST 162 STREET	10032	25039	17527	2541.4585	3630.66
565 WEST 174 STREET	10033	30404	21283	3095.2425	4421.78
565 WEST 175 STREET	10033	30251	21176	3176.376	4537.68
565 WEST 188 STREET	10040	21900	15330	2233	3190
566 7 AVENUE	10018	14800	10360	1522.5	2175
567 FORT WASHINGTON AVENUE	10033	49275	34493	5173.875	7391.25
567 WEST 170 STREET	10032	41063	28744	4311.615	6159.45
568 BROADWAY	10012	276159	193311	30353.4	43362
569 WEST 192 STREET	10040	15148	10603	1522.5	2175
57 PARK TERRACE WEST	10034	91250	63875	9581.25	13687.5
57 WADSWORTH TERRACE	10040	39420	27594	4169.55	5956.5
57 WEST 38 STREET	10018	40588	28412	2030	2900
57 WEST 93 STREET	10025	31171	21820	3272.955	4675.65
57-30 223 STREET	11364	269370	188559	27594	39420
57-30 223 STREET	11364	45000	31500	4725	6750
570 FORT WASHINGTON AVENUE	10033	83950	58765	8835.75	12622.5
570 WEST 189 STREET	10040	69241	48468	7538.48	10769.25
570 WEST 190 STREET	10040	15877	11114	1624	2320
570 WEST 204 STREET	10034	67241	47069	7632.24	10903.2
5700 ARLINGTON AVENUE	10471	358950	251265	36750	52500
571 EAST 170 STREET	10456	32814	22969	3330.57	4757.96
571 WEST 139 STREET	10031	44713	31299	4694.8125	6706.88
5715 MOSHOLU AVENUE	10471	57488	40241	6036.24	8623.2
572 WEST 173 STREET	10032	24638	17246	4445.7	6351
572 WEST 187 STREET	10033	21900	15330	2233	3190
573 WEST 192 STREET	10040	42340	29638	4297.51	6139.3
574 ST NICHOLAS' AVENUE	10030	41063	28744	4311.615	6159.45
574 WEST END AVENUE	10024	74679	52275	7841.295	11201.85
575 8 AVENUE	10018	128115	89681	13003.6725	18576.68
575 OCEAN AVENUE	11226	41063	28744	4167.8945	5954.14
575 RIVERSIDE DRIVE	10031	76650	53655	7779.975	11114.25
575 WEST 159 STREET	10032	25623	17936	2690.415	3843.45
575 WEST 189 STREET	10040	30076	21053	3045	4350
575 WEST END AVENUE	10024	60772	42541	6381.17	9115.95
579 FORT WASHINGTON AVENUE	10033	44968	31478	4725	6750
579 WEST 215 STREET	10034	68729	48111	7216.5975	10309.43
58 EAST 190 STREET	10468	26280	18396	2759.4	3942
58 MARBLE HILL AVENUE	10463	35770	25039	3630.655	5186.65
58 WEST 15 STREET	10011	35770	25039	3630.655	5186.65
58 WEST 72 STREET	10023	20257	14180	2030	2900
58-20 LITTLE NECK PARKWAY	11362	37500	26250	3806.25	5437.5
58-35 GRANGER STREET	11368	48727	34109	4945.892	7065.56
58-54 246 CRESCENT	11362	25550	17885	2593.325	3704.75
58-54 246 CRESCENT	11362	25550	17885	2593.325	3704.75
580 8 AVENUE	10018	49640	34748	2940	4200
580 BROADWAY	10012	30000	21000	3045	4350
580 WEST 215 STREET	10034	27923	19546	2931.86	4188.38
580 WEST END AVENUE	10024	43800	30660	4599	6570
5800 ARLINGTON AVENUE	10471	177882	124518	18643.28	26633.25
581 WEST 161 STREET	10032	41063	28744	4167.8438	5954.06
582 ST NICHOLAS' AVENUE	10030	49275	34493	5173.875	7391.25
5824 BROADWAY	10463	13469	9428	1370.25	1957.5
583 WEST 177 STREET	10033	98550	68985	10002.825	14289.75
583 WEST 215 STREET	10034	50691	35484	5250	7500
584 ACADEMY STREET	10034	41063	28744	4311.615	6159.45
584 BROADWAY	10012	74880	52416	7875	11250
585 WEST 214 STREET	10034	49275	34493	3449.25	4927.5
587 EAST 139 STREET	10454	53655	37559	5445.9825	7779.98
587 EAST 139 STREET	10454	58400	40880	5927.6	8468
587 RIVERSIDE DRIVE	10031	48727	34109	4945.892	7065.56
588 WEST END AVENUE	10024	49275	34493	5173.875	7391.25
589 8 AVENUE	10018	34720	24304	3552.5	5075
59 WEST 71 STREET	10023	89790	62853	50589	72270
59-29 QUEENS BOULEVARD	11377	48448	33914	4917.472	7024.96
590 FORT WASHINGTON AVENUE	10033	84972	59480	8925	12750
590 WEST END AVENUE	10024	226800	158760	13545	19350
5900 ARLINGTON AVENUE	10471	306600	214620	32193	45990
593 RIVERSIDE DRIVE	10031	109500	76650	11114.25	15877.5
595 GERARD AVENUE	10451	62415	43691	6335.1225	9050.18
595 WEST 207 STREET	10034	24638	17246	2500.7063	3572.44
599 BROADWAY	10012	43875	30713	4620	6600
599 EAST 7 STREET	11218	68730	48111	7216.65	10309.5
599 ELEVENTH AVENUE	10036	21750	15225	2207.625	3153.75
599 WEST END AVENUE	10024	47888	33522	2030	2900
6 EAST 39 STREET	10016	39375	27563	4134.375	5906.25
6 VARICK STREET	10013	36500	25550	3704.75	5292.5
6 WEST 190 STREET	10468	30098	21069	3045	4350
6 WEST 48 STREET	10036	27923	19546	284.2	406
60 CLARKSON AVENUE	11226	87600	61320	9198	13140
60 EAST 12 STREET	10003	89680	62776	9416.505	13452.15
60 EAST 196 STREET	10468	31171	21820	3163.86	4519.8
60 EAST 9 STREET	10003	131400	91980	13797	19710
60 EAST 97 STREET	10029	41063	28744	4167.8945	5954.14
60 GRAMERCY PARK NORTH	10010	82125	57488	8623.125	12318.75
60 MACDOUGAL STREET	10012	37048	25933	5075	7250
60 MADISON AVENUE	10010	87600	61320	9198	13140
60 SEAMAN AVENUE	10034	44968	31478	4725	6750
60 WEST 129 STREET	10027	41063	28744	4167.8945	5954.14
60 WEST 13 STREET	10011	76650	53655	4410	6300
60 WEST 13 STREET	10011	45443	31810	4771.515	6816.45
60 WEST 190 STREET	10468	35040	24528	3552.5	5075
60 WEST 68 STREET	10023	37668	26368	3955.14	5650.2
60 WEST 76 STREET	10023	41932	29353	4410	6300
60-11 BROADWAY	11377	133864	93705	13797	19710
60-15 FRESH POND ROAD	11378	21681	15177	2200.6215	3143.75
60-52 MADISON STREET	11385	48472	33930	5040	7200
600 BURKE AVENUE	10467	57487	40241	6036.24	8623.2
600 COLUMBUS AVENUE	10024	75044	52531	7612.5	10875
600 WEST 111 STREET	10025	114975	80483	12072.375	17246.25
600 WEST 115 STREET	10025	102200	71540	5880	8400
600 WEST 136 STREET	10031	44713	31299	4694.865	6706.95
600 WEST 138 STREET	10031	43435	30405	4408.65	6298.08
600 WEST 140 STREET	10031	59787	41851	4777.5	6825
600 WEST 142 STREET	10031	26280	18396	3556.56	5080.8
600 WEST 144 STREET	10031	45443	31810	4771.46	6816.38
600 WEST 150 STREET	10031	31865	22305	3345.83	4779.75
600 WEST 161 STREET	10032	57488	40241	6036.1875	8623.13
600 WEST 162 STREET	10032	40880	28616	4149.32	5927.6
600 WEST 165 STREET	10032	32850	22995	3334.275	4763.25
600 WEST 174 STREET	10033	26827	18779	2723.042	3890.06
600 WEST 178 STREET	10033	29674	20772	3115.875	4451.25
600 WEST 183 STREET	10033	50370	35259	5250	7500
600 WEST 186 STREET	10033	65152	45607	4095	5850
600 WEST 192 STREET	10040	36500	25550	3832.5	5475
600 WEST 204 STREET	10034	21352	14947	4816.175	6880.25
600 WEST END AVENUE	10024	74825	52378	7856.625	11223.75
601 EAST 167 STREET	10456	32120	22484	3360	4800
601 PELHAM PARKWAY	10467	134685	94280	13797	19710
601 WEST 110 STREET	10025	73912	51739	7502.17	10717.39
601 WEST 110 STREET	10025	90337	63236	9169.26	13098.94
601 WEST 135 STREET	10031	49932	34952	5242.86	7489.8
601 WEST 137 STREET	10031	131797	92258	13277.824	18968.32
601 WEST 140 STREET	10031	59860	41902	609	870
601 WEST 141 STREET	10031	24728	17310	2625	3750
601 WEST 144 STREET	10031	15826	11078	1661.772	2373.96
601 WEST 160 STREET	10032	49385	34569	5012.476	7160.68
601 WEST 162 STREET	10032	15120	10584	1522.5	2175
601 WEST 164 STREET	10032	32850	22995	3334.275	4763.25
601 WEST 168 STREET	10032	55188	38632	5794.74	8278.2
601 WEST 173 STREET	10032	62597	43818	6353.6463	9076.64
601 WEST 175 STREET	10033	49932	34952	5250	7500
601 WEST 176 STREET	10033	62597	43818	6353.65	9076.64
601 WEST 180 STREET	10033	40004	28003	4200	6000
601 WEST 189 STREET	10040	29565	20696	3104.325	4434.75
601 WEST 190 STREET	10040	51100	35770	3449.25	4927.5
601 WEST 191 STREET	10040	37559	26291	3812.2385	5446.06
601 WEST 191 STREET	10040	37559	26291	3812.1878	5445.98
601 WEST 192 STREET	10040	35770	25039	4200	6000
602 WEST 157 STREET	10032	42924	30047	4507.02	6438.6
603 ACADEMY STREET	10034	26864	18805	2741.515	3916.45
603 WEST 138 STREET	10031	24638	17246	2500.7063	3572.44
603 WEST 140 STREET	10031	49275	34493	3472.875	4961.25
603 WEST 180 STREET	10033	14892	10424	1522.5	2175
603 WEST 191 STREET	10040	40004	28003	4200.42	6000.6
604 WEST 162 STREET	10032	22995	16097	2333.99	3334.28
605 EAST 16 STREET	11226	31025	21718	4467.5225	6382.18
605 WEST 151 STREET	10031	30405	21283	3086.1075	4408.73
605 WEST 156 STREET	10032	21681	15177	2200.6215	3143.75
605 WEST 170 STREET	10032	73913	51739	3307.5	4725
605 WEST 184 STREET	10033	26828	18779	2723.042	3890.06
607 WEST 137 STREET	10031	42340	29638	4297.51	6139.3
607 WEST 180 STREET	10033	13176	9223	1337.364	1910.52
607 WEST END AVENUE	10024	41062	28744	4110.75	5872.5
608 WEST 139 STREET	10031	32850	22995	3334.275	4763.25
608 WEST 177 STREET	10033	29896	20927	3139.08	4484.4
608 WEST 192 STREET	10040	30076	21053	3045	4350
609 WEST 151 STREET	10031	31755	22229	3223.1325	4604.48
609 WEST 188 STREET	10040	26828	18779	2720.2	3886
609 WEST 189 STREET	10040	65700	45990	6668.55	9526.5
61 ELLWOOD STREET	10040	49275	34493	5173.88	7391.25
61 JANE STREET	10014	131400	91980	13797	19710
61 VERMILYEA AVENUE	10034	31865	22305	3345.77	4779.68
61-61 WOODHAVEN BOULEVARD	11374	179174	125422	12839.75	18342.5
610 ACADEMY STREET	10034	39420	27594	4095	5850
610 EAST 180 STREET	10457	13082	9157	1319.5	1885
610 WARING AVENUE	10467	60444	42311	6300	9000
610 WEST 141 STREET	10031	41062	28744	4167.8945	5954.14
610 WEST 142 STREET	10031	57488	40241	6036.24	8623.2
610 WEST 145 STREET	10031	91169	63818	3706.92	5295.6
610 WEST 150 STREET	10031	51100	35770	5186.65	7409.5
610 WEST 163 STREET	10032	0	0	0	0
610 WEST 204 STREET	10034	29200	20440	3449.25	4927.5
611 ACADEMY STREET	10034	35770	25039	3630.655	5186.65
611 EAST 21 STREET	11226	31171	21820	3272.955	4675.65
611 WEST 135 STREET	10031	29127	20389	3045	4350
611 WEST 137 STREET	10031	42340	29638	4297.51	6139.3
611 WEST 177 STREET	10033	17958	12571	3630.66	5186.65
612 WEST 178 STREET	10033	31755	22229	3223.1325	4604.48
6125 BROADWAY	10471	37951	26565	3823.302	5461.86
613 WEST 140 STREET	10031	29127	20389	2956.3905	4223.42
613 WEST 140 STREET	10031	67452	47216	4060	5800
614 WEST 152 STREET	10031	40004	28003	4060	5800
615 FORT WASHINGTON AVENUE	10040	84680	59276	8595.02	12278.6
615 HUDSON STREET	10014	9125	6388	926.1875	1323.13
615 PELHAM PARKWAY	10467	40004	28003	4200	6000
615 WEST 186 STREET	10033	62050	43435	7665	10950
617 WEST 141 STREET	10031	32850	22995	3449.25	4927.5
618 WEST 142 STREET	10031	32850	22995	3334.28	4763.25
618 WEST 177 STREET	10033	25112	17578	3675	5250
619 WEST 135 STREET	10031	19995	13996	2030	2900
62 COOPER SQUARE	10003	50516	35361	5304.18	7577.4
62 WEST 45 STREET	10036	16500	11550	1674.75	2392.5
62-05 WOODHAVEN BOULEVARD	11374	20720	14504	2030	2900
62-10 99 STREET	11374	32120	22484	6638.912	9484.16
620 WEST 141 STREET	10031	40004	28003	4200	6000
620 WEST 149 STREET	10031	41063	28744	4311.5625	6159.38
620 WEST 170 STREET	10032	41063	28744	4311.615	6159.45
6200 RIVERDALE AVENUE	10471	49275	34493	5173.88	7391.25
621 WEST 188 STREET	10040	25039	17527	2537.5	3625
621 WEST 189 STREET	10040	21900	15330	2233	3190
6211 BROADWAY	10471	8066500	5646550	0	0
6229 BROADWAY	10471	49056	34339	4979.184	7113.12
623 WEST 207 STREET	10034	30551	21385	3100.8758	4429.82
625 AVENUE OF THE AMERICAS	10011	56721	39705	5757.283	8224.69
625 BROADWAY	10012	31000	21700	3255	4650
625 JACKSON AVENUE	10455	20258	14180	2056.187	2937.41
625 WEST 152 STREET	10031	22228	15560	2256.1928	3223.13
625 WEST 156 STREET	10032	27740	19418	2815.61	4022.3
625 WEST 164 STREET	10032	32850	22995	3334.275	4763.25
625 WEST 185 STREET	10033	16425	11498	1667.1375	2381.63
626 626/30 WEST 135 STREET	10031	27923	19546	2834.1845	4048.84
628 BROADWAY	10012	37500	26250	3806.25	5437.5
628 EAST 189 STREET	10458	124100	86870	5075	7250
629 WEST 135 STREET	10031	30076	21053	3045	4350
629 WEST 152 STREET	10031	43655	30559	4427.23	6324.61
629 WEST 173 STREET	10032	56862	39803	5974.5	8535
63 EAST 9 STREET	10003	168505	117954	17261.58	24659.4
63 EAST 9 STREET	10003	82125	57488	8623.13	12318.75
63 MORTON STREET	10014	32850	22995	3334.275	4763.25
63 MORTON STREET	10014	32850	22995	3334.275	4763.25
63 WEST 107 STREET	10025	37559	26291	3812.2385	5446.06
630 FORT WASHINGTON AVENUE	10040	57487	40241	6036.24	8623.2
630 FORT WASHINGTON AVENUE	10040	89680	62776	9416.505	13452.15
630 MACE AVENUE	10467	20257	14180	2055.375	2936.25
630 WEST 153 STREET	10031	49056	34339	4979.184	7113.12
630 WEST 170 STREET	10032	58144	40701	5897.15	8424.5
630 WEST 173 STREET	10032	52828	36979	5529.15	7898.78
6300 RIVERDALE AVENUE	10471	45569	31898	4625.25	6607.51
631 EAST 220 STREET	10467	40004	28003	4200	6000
631 EDGECOMBE AVENUE	10032	57487	40241	5835.032	8335.76
632 BROADWAY	10012	28800	20160	2943.5	4205
634 EAST 233 STREET	10466	20258	14180	2056.187	2937.41
634 MORRIS PARK AVENUE	10460	59860	41902	6075.79	8679.7
635 EAST 211 STREET	10467	41063	28744	4311.615	6159.45
635 EAST 228 STREET	10466	37960	26572	3990	5700
635 PARK AVENUE	10021	48060	33642	4878.09	6968.7
635 PARK AVENUE	10021	66733	46713	6674.23	9534.61
635 RIVERSIDE DRIVE	10031	50370	35259	5112.555	7303.65
635 WEST 174 STREET	10033	61594	43116	6036.135	8623.05
636 BROADWAY	10012	102468	71728	10496.64	14995.2
636 BROOKLYN AVENUE	11203	87600	61320	9198	13140
636 EAST 224 STREET	10466	21681	15177	2200.6215	3143.75
636 WEST 136 STREET	10031	20258	14180	2056.187	2937.41
638 WEST 160 STREET	10032	29784	20849	3150	4500
639 WEST 207 STREET	10034	40004	28003	4200	6000
64 EAST 94 STREET	10128	39420	27594	4139.1	5913
64 WEST 107 STREET	10025	48728	34109	4945.892	7065.56
64 WEST 165 STREET	10452	22448	15713	1367.002	1952.86
64 WEST 165 STREET	10452	51100	35770	3127.621	4468.03
64-21 BOOTH STREET	11374	57488	40241	6036.24	8623.2
64-35 YELLOWSTONE BOULEVARD	11375	52905	37034	5292	7560
64-35 YELLOWSTONE BOULEVARD	11375	80482	56338	8450.715	12072.45
64-45 218 STREET	11364	63218	44253	6416.627	9166.61
64-45 BOOTH STREET	11374	57488	40241	6036.24	8623.2
64-51 SPRINGFIELD BOULEVARD	11364	57488	40241	5835.032	8335.76
64-51 SPRINGFIELD BOULEVARD	11364	44713	31299	4538.3695	6483.39
64-74 SAUNDERS STREET	11374	32996	23097	3349.5	4785
640 RIVERSIDE DRIVE	10031	91990	64394	9337.0815	13338.69
640 WEST 139 STREET	10031	16947	11863	1779.5232	2542.18
640 WEST END AVENUE	10024	38115	26681	4002.075	5717.25
6425 BROADWAY	10471	27922	19546	2931.915	4188.45
643 EAST 232 STREET	10466	49275	34493	5001.4125	7144.88
644 RIVERSIDE DRIVE	10031	82125	57488	8335.6875	11908.13
644 WEST 185 STREET	10033	32850	22995	3334.275	4763.25
646 LENOX AVENUE	10037	49275	34493	5173.88	7391.25
646 LENOX AVENUE	10037	49275	34493	5173.88	7391.25
647 WEST 172 STREET	10032	30405	21283	3086.06	4408.65
647 WEST 174 STREET	10033	2477	1734	2537.5	3625
648 EAST 233 STREET	10466	12446	8713	2334.5	3335
648 JACKSON AVENUE	10455	29127	20389	2956.3905	4223.42
65 BLEECKER STREET	10012	49275	34493	5163.375	7376.25
65 COURT STREET	11201	0	0	0	0
65 EAST 175 STREET	10453	40004	28003	4200	6000
65 FORT WASHINGTON AVENUE	10032	44713	31299	4694.87	6706.95
65 HILLSIDE AVENUE	10040	27521	19265	2842	4060
65 MT HOPE PLACE	10453	82373	57661	8298.64	11855.2
65 PARK TERRACE WEST	10034	32850	22995	3449.25	4927.5
65 SEAMAN AVENUE	10034	35624	24937	3630.655	5186.65
65 WADSWORTH TERRACE	10040	0	0	0	0
65 WADSWORTH TERRACE	10040	26827	18779	2722.7375	3889.63
65 WEST 95 STREET	10025	46720	32704	4905.6	7008
65 WEST 95 STREET	10025	44198	30938	4640.79	6629.7
65-09 99 STREET	11374	60772	42541	6381.165	9115.95
65-10 108 STREET	11375	65098	45568	6668.55	9526.5
65-15 38 AVENUE	11377	87600	61320	13797	19710
65-21 MAIN STREET	11367	65700	45990	6668.55	9526.5
65-60 BOOTH STREET	11374	49275	34493	5173.875	7391.25
65-77 160 STREET	11365	57487	40241	6036.24	8623.2
65-77 160 STREET	11365	57487	40241	6036.24	8623.2
65-77 160 STREET	11365	102200	71540	4200	6000
65-77 160 STREET	11365	79460	55622	8343.3525	11919.08
65-77 160 STREET	11365	102200	71540	4200	6000
650 GRAND CONCOURSE	10451	77537	54276	7811.44	11159.2
650 WEST 57 STREET	10019	228501	159951	23020.2	32886
651 WEST 169 STREET	10032	8614	6030	1748.642	2498.06
651 WEST 171 STREET	10032	37777	26444	3834.467	5477.81
651 WEST 188 STREET	10040	64058	44840	6825	9750
651 WEST 190 STREET	10040	22484	15739	2233	3190
652 BROADWAY	10012	17920	12544	1827	2610
652 EAST 187 STREET	10458	51976	36383	5460	7800
652 WEST 163 STREET	10032	32850	22995	3449.25	4927.5
652 WEST 189 STREET	10040	64058	44840	6597.5	9425
653 11 AVENUE	10036	186150	130305	7875	11250
653 BRITTON STREET	10467	22995	16097	2334.5	3335
653 EAST 182 STREET	10457	13248	9274	1344.67	1920.96
653 RIVER AVENUE	10451	0	0	0	0
653 RIVER AVENUE	10451	63145	44202	6630.225	9471.75
654 EAST 224 STREET	10466	26061	18243	2645.19	3778.85
654 EAST 227 STREET	10466	22776	15943	2334.5	3335
654 WEST 161 STREET	10032	41062	28744	4167.793	5953.99
655 6 AVENUE	10010	64058	44840	6501.7855	9288.27
655 BURKE AVENUE	10467	31755	22229	3223.1325	4604.48
655 EAST 223 STREET	10466	14892	10424	3111.99	4445.7
655 EAST 228 STREET	10466	35770	25039	3755.85	5365.5
655 EAST 230 STREET	10466	44968	31478	4725	6750
655 EAST 233 STREET	10466	102200	71540	5365.5	7665
655 EAST 234 STREET	10466	29200	20440	3111.99	4445.7
655 PELHAM PARKWAY	10467	59860	41902	6285.3	8979
655 WEST 160 STREET	10032	32120	22484	3248	4640
656 ST NICHOLAS' AVENUE	10030	23247	16273	2328.508	3326.44
656 WEST 162 STREET	10032	31755	22229	3223.1325	4604.48
656 WEST 171 STREET	10032	21900	15330	2233	3190
656 WEST 204 STREET	10034	35770	25039	3755.85	5365.5
657 CROTONA PARK NORTH	10457	19582	13708	1987.5984	2839.43
659 WEST 162 STREET	10032	37668	26368	3955.14	5650.2
66 ST NICHOLAS' PLACE	10032	68729	48111	7216.65	10309.5
66 VERMILYEA AVENUE	10034	22229	15560	2334.045	3334.35
66 WEST 40 STREET	10018	39420	27594	4139.1	5913
66 WEST 84 STREET	10024	16425	11498	1667.1375	2381.63
66 WEST 88 STREET	10024	41063	28744	4167.8945	5954.14
66 WEST GUN HILL ROAD	10467	45334	31734	4571.28	6530.4
66-10 YELLOWSTONE BOULEVARD	11375	57488	40241	6036.24	8623.2
660 NEREID AVENUE	10470	60590	42413	6361.95	9088.5
660 RIVERSIDE DRIVE	10031	29565	20696	3104.325	4434.75
660 WEST 178 STREET	10033	28360	19852	2878.6415	4112.35
660 WEST 180 STREET	10033	44713	31299	4694.87	6706.95
660 WEST 236 STREET	10463	29641	20748	2984.1	4263
661 WEST 179 STREET	10033	24637	17246	2500.7063	3572.44
664 EAST 213 STREET	10467	13468	9428	1367.05	1952.93
664 WEST 161 STREET	10032	44968	31478	4567.5	6525
664 WEST 163 STREET	10032	32850	22995	3449.25	4927.5
6645 BROADWAY	10471	31864	22305	3234.2	4620.28
6645 BROADWAY	10471	39120	27384	4200	6000
